loan_id,customer_id,loan_type,loan_amount,interest_rate,tenure_months,start_date,end_date,status
1869,2068,Car,3311231.77,9.42,24,2024-01-28,2026-01-28,Active
1870,1893,Home,2378639.63,8.63,12,2021-01-01,2022-01-01,Defaulted
1871,4556,Car,1757125.23,11.69,36,2024-09-05,2027-09-05,Defaulted
1872,2482,Business,4419918.4,7.97,84,2023-08-25,2030-08-25,Defaulted
1873,420,Education,4209789.45,7.47,84,2025-09-01,2032-09-01,Active
1874,1611,Home,1114211.51,6.8,48,2025-04-10,2029-04-10,Active
1875,2161,Business,747018.72,13.84,60,2025-04-24,2030-04-24,Active
1876,4046,Car,2324221.8,7.12,122,2024-10-21,2034-10-21,Defaulted
1877,3381,Personal,4800647.85,13.53,72,2025-05-25,2031-05-25,Defaulted
1878,3433,Business,3785678.48,13.97,24,2024-05-04,2026-05-04,Active
1879,1036,Business,1139640.63,13.19,24,2023-10-05,2025-10-05,Defaulted
1880,1116,Home,3465456.42,13.46,36,2022-10-13,2025-10-13,Closed
1881,1748,Business,3994712.25,9.27,24,2022-07-14,2024-07-14,Defaulted
1882,3258,Home,3883272.76,8.6,60,2025-08-17,2030-08-17,Closed
1883,3150,Car,1676531.21,7.36,24,2023-05-23,2025-05-23,Active
1884,1275,Education,4678629.25,8.83,48,2022-06-28,2026-06-28,Closed
1885,954,Business,2627081.2,9.63,84,2021-09-29,2028-09-29,Active
1886,3470,Personal,4801644.2,9.18,48,2021-07-17,2025-07-17,Defaulted
1887,4993,Education,3903801.82,13.34,24,2024-01-06,2026-01-06,Closed
1888,3560,Home,2206252.16,9.53,60,2023-07-24,2028-07-24,Active
1889,1208,Business,3751341.81,13.8,48,2023-05-23,2027-05-23,Defaulted
1890,555,Car,3786912.08,8.32,48,2022-05-14,2026-05-14,Closed
1891,1147,Education,4447123.35,9.6,36,2021-01-09,2024-01-09,Closed
1892,834,Education,2902335.59,13.15,36,2025-02-14,2028-02-14,Defaulted
1893,1970,Business,982554.1,12.78,122,2025-09-06,2035-09-06,Closed
1894,4957,Car,3001005.85,13.65,72,2023-08-12,2029-08-12,Active
1895,2565,Business,901253.49,9.87,36,2022-04-23,2025-04-23,Closed
1896,2108,Personal,4172573.31,6.65,60,2022-09-30,2027-09-30,Defaulted
1897,4262,Car,605396.77,14.42,60,2021-10-28,2026-10-28,Defaulted
1898,3517,Business,1437951.18,14.3,84,2021-12-29,2028-12-29,Active
1899,952,Personal,953531.18,9.39,24,2021-02-24,2023-02-24,Active
1900,1809,Education,3776703.75,11.76,12,2022-02-10,2023-02-10,Closed
1901,200,Personal,2926555.88,10.74,12,2021-10-17,2022-10-17,Defaulted
1902,4094,Home,4225030.2,8.38,122,2025-09-30,2035-09-30,Closed
1903,2600,Business,2240231.09,7.74,72,2021-05-09,2027-05-09,Defaulted
1904,458,Car,2999910.9,8.5,84,2023-10-04,2030-10-04,Closed
1905,4348,Business,1702518.22,10.27,122,2020-12-18,2030-12-18,Active
1906,1407,Business,182514.4,7.24,72,2023-09-25,2029-09-25,Active
1907,1245,Personal,3445349.64,9.93,12,2024-11-24,2025-11-24,Closed
1908,1929,Car,4330711.6,12.06,122,2023-12-24,2033-12-24,Active
1909,3379,Education,90099.66,11.43,36,2023-01-29,2026-01-29,Closed
1910,185,Car,513938.09,12.75,48,2023-03-03,2027-03-03,Active
1911,2655,Home,4957963.06,10.75,60,2025-07-21,2030-07-21,Defaulted
1912,55,Business,3429758.53,8.4,36,2024-08-23,2027-08-23,Closed
1913,2824,Education,2216108.83,13.35,122,2023-03-07,2033-03-07,Active
1914,3731,Business,878743.59,8.62,48,2024-11-05,2028-11-05,Closed
1915,4005,Personal,2254896.69,12.2,72,2020-10-27,2026-10-27,Active
1916,4623,Personal,1910625.58,13.92,36,2021-03-10,2024-03-10,Defaulted
1917,3699,Home,517562.4,9.47,60,2020-10-09,2025-10-09,Active
1918,528,Car,3559322.91,8.31,122,2021-12-15,2031-12-15,Closed
1919,3736,Car,3299245.01,7.81,12,2024-05-05,2025-05-05,Defaulted
1920,4323,Car,327102.41,7.47,84,2025-07-15,2032-07-15,Closed
1921,3220,Education,4653424.68,10.91,122,2024-09-17,2034-09-17,Active
1922,848,Personal,3991911.59,9.16,36,2024-02-17,2027-02-17,Defaulted
1923,2390,Car,2983660.31,10.46,36,2023-05-15,2026-05-15,Active
1924,251,Business,4731402.9,12.48,12,2023-05-24,2024-05-24,Active
1925,2962,Car,3666186.03,6.87,84,2025-05-25,2032-05-25,Active
1926,4163,Business,2770864.86,10.24,36,2024-06-19,2027-06-19,Active
1927,2071,Business,4642819.22,8.56,36,2024-12-26,2027-12-26,Closed
1928,1829,Home,1385675.59,9.79,36,2024-03-04,2027-03-04,Active
1929,3865,Home,1254680.08,7.53,48,2023-04-19,2027-04-19,Active
1930,3616,Education,4294203.49,10.97,48,2025-08-19,2029-08-19,Closed
1931,2381,Car,4313745.46,13.15,72,2024-07-28,2030-07-28,Active
1932,22,Car,1446109.66,10.88,122,2024-08-04,2034-08-04,Active
1933,525,Home,461927.63,13.82,122,2023-05-25,2033-05-25,Defaulted
1934,2417,Business,2051100.44,9.65,36,2021-07-09,2024-07-09,Closed
1935,2076,Education,1548639.08,10.19,24,2024-05-02,2026-05-02,Defaulted
1936,1313,Business,1296208.96,9.5,122,2022-06-23,2032-06-23,Defaulted
1937,3522,Education,4009737.89,13.17,48,2024-01-17,2028-01-17,Closed
1938,543,Business,1555703.26,10.25,36,2023-09-20,2026-09-20,Defaulted
1939,2681,Personal,4375407.89,6.92,72,2024-05-23,2030-05-23,Active
1940,160,Personal,4451267.56,8.25,12,2021-01-18,2022-01-18,Active
1941,266,Business,3408769.26,11.16,24,2022-12-13,2024-12-13,Closed
1942,4406,Car,2787056.7,13.37,60,2023-07-30,2028-07-30,Active
1943,3517,Car,552782.11,9.28,36,2021-01-16,2024-01-16,Defaulted
1944,391,Car,2714351.09,12.99,12,2020-12-16,2021-12-16,Closed
1945,88,Car,1121393.26,12.92,122,2024-03-22,2034-03-22,Active
1946,1972,Home,2028210.49,8.01,72,2022-11-03,2028-11-03,Active
1947,4334,Home,3806982.88,7.23,48,2023-10-07,2027-10-07,Defaulted
1948,1560,Car,2598098.5,7.01,60,2023-06-10,2028-06-10,Defaulted
1949,2250,Education,1814268.38,11.31,48,2022-08-22,2026-08-22,Closed
1950,1677,Education,2802771.93,9.74,24,2024-10-06,2026-10-06,Defaulted
1951,1160,Business,2173787.57,8.31,12,2022-06-16,2023-06-16,Active
1952,3405,Car,2306618.81,14.13,84,2021-01-30,2028-01-30,Active
1953,3458,Business,4259741.94,7.66,84,2024-01-18,2031-01-18,Closed
1954,4573,Personal,197414.9,13.97,122,2023-01-30,2033-01-30,Active
1955,2038,Home,2657411.26,10.8,48,2025-07-27,2029-07-27,Closed
1956,3063,Personal,3914554.08,9.02,60,2024-05-23,2029-05-23,Active
1957,155,Home,2435442.47,14.25,84,2022-05-08,2029-05-08,Closed
1958,3203,Business,3377136.0,7.73,60,2024-09-17,2029-09-17,Closed
1959,36,Business,709472.4,8.13,12,2024-07-08,2025-07-08,Closed
1960,2377,Business,3845222.79,8.86,72,2021-06-08,2027-06-08,Active
1961,818,Home,155874.79,14.05,72,2021-09-12,2027-09-12,Closed
1962,3336,Car,890081.41,6.58,60,2025-07-28,2030-07-28,Defaulted
1963,3383,Business,1223801.43,8.38,36,2023-10-23,2026-10-23,Active
1964,4804,Personal,2138925.99,13.86,36,2021-12-06,2024-12-06,Active
1965,975,Home,4401965.34,10.16,72,2025-08-09,2031-08-09,Closed
1966,149,Business,2083954.53,10.94,84,2023-12-31,2030-12-31,Defaulted
1967,3406,Car,1255097.36,6.92,24,2022-08-29,2024-08-29,Active
1968,2703,Personal,4699159.47,7.99,36,2023-06-30,2026-06-30,Closed
1969,1310,Car,1032083.61,10.28,48,2022-07-07,2026-07-07,Active
1970,4528,Personal,2483486.06,6.65,12,2021-03-08,2022-03-08,Defaulted
1971,4492,Education,782375.96,9.53,48,2023-12-02,2027-12-02,Defaulted
1972,3646,Car,3434466.93,8.33,60,2024-09-22,2029-09-22,Closed
1973,2221,Personal,2143921.51,10.96,12,2020-10-30,2021-10-30,Closed
1974,3315,Personal,4448532.85,9.11,36,2022-04-15,2025-04-15,Defaulted
1975,1626,Home,711113.42,10.41,72,2023-11-23,2029-11-23,Active
1976,713,Personal,3746271.93,7.38,24,2023-09-27,2025-09-27,Active
1977,2660,Business,2152183.28,6.64,72,2021-09-13,2027-09-13,Defaulted
1978,3567,Education,216117.95,10.36,36,2022-02-19,2025-02-19,Closed
1979,4451,Education,1526076.63,13.26,36,2025-04-06,2028-04-06,Active
1980,1811,Education,3030663.82,10.13,24,2022-02-18,2024-02-18,Closed
1981,4355,Car,2069280.09,10.48,12,2024-09-12,2025-09-12,Active
1982,2087,Business,250172.21,13.64,72,2024-04-12,2030-04-12,Defaulted
1983,58,Home,4991600.62,7.95,122,2022-07-09,2032-07-09,Defaulted
1984,3538,Personal,645895.68,7.65,24,2024-05-23,2026-05-23,Active
1985,1459,Personal,3322083.94,11.79,48,2023-04-25,2027-04-25,Defaulted
1986,2691,Personal,4247224.6,12.51,60,2022-10-05,2027-10-05,Defaulted
1987,1484,Personal,2275963.88,11.4,12,2021-06-06,2022-06-06,Defaulted
1988,2889,Education,3457009.12,10.6,84,2023-06-08,2030-06-08,Closed
1989,3645,Business,2404472.37,11.66,122,2023-03-25,2033-03-25,Defaulted
1990,724,Car,2809499.02,11.65,24,2025-03-23,2027-03-23,Closed
1991,4854,Home,3083631.13,12.25,48,2025-07-10,2029-07-10,Defaulted
1992,2503,Education,3231877.37,10.66,72,2025-08-11,2031-08-11,Closed
1993,1170,Personal,3424894.22,10.1,122,2023-08-14,2033-08-14,Closed
1994,853,Education,1246272.57,6.51,24,2024-02-10,2026-02-10,Active
1995,4502,Business,2821822.53,11.23,72,2023-09-24,2029-09-24,Defaulted
1996,3808,Home,4861642.38,9.39,12,2023-02-28,2024-02-28,Closed
1997,1376,Home,2000959.55,8.11,36,2024-04-14,2027-04-14,Active
1998,1651,Business,399144.76,12.68,84,2024-06-17,2031-06-17,Defaulted
1999,3080,Home,1285921.27,11.37,12,2022-11-15,2023-11-15,Defaulted
2000,1604,Education,3454476.53,10.27,60,2023-04-21,2028-04-21,Closed
2001,913,Personal,1149.0,9.59,36,2022-03-09,2022-01-24,Closed
2002,840,Business,1194.0,14.57,12,2024-02-15,2023-03-07,Approved
2003,245,Personal,930.0,9.3,24,2022-02-12,2023-08-24,Charged Off
2004,218,Business,1474.0,12.3,24,2024-10-29,2024-06-15,Pending
2005,4465,Education,859.0,11.63,24,2023-05-01,2024-02-12,Default
2006,54,Home,861.0,8.6,48,2022-09-20,2022-05-16,Closed
2007,1764,Auto,1073.0,4.26,12,2021-05-01,2022-12-11,Approved
2008,2941,Auto,500.0,8.31,60,2022-04-18,2025-05-03,Approved
2009,3764,Business,696.0,10.94,12,2022-12-08,2021-04-03,Charged Off
2010,2402,Business,727.0,5.76,36,2024-01-19,2021-11-21,Pending
2011,570,Personal,1440.0,9.32,24,2025-02-23,2022-06-08,Approved
2012,1908,Personal,1020.0,5.73,48,2022-05-16,2023-05-10,Pending
2013,2989,Home,837.0,10.33,36,2022-10-21,2021-12-27,Pending
2014,2188,Personal,655.0,11.13,60,2024-05-16,2021-10-09,Charged Off
2015,2006,Home,820.0,9.12,48,2022-12-10,2022-04-29,Pending
2016,4563,Home,819.0,15.56,36,2025-07-16,2025-02-13,Approved
2017,1877,Personal,996.0,6.83,36,2023-01-23,2022-04-25,Approved
2018,1729,Business,1247.0,6.34,36,2022-01-02,2024-06-27,Active
2019,3242,Education,1063.0,4.12,24,2022-04-19,2021-08-05,Closed
2020,4599,Business,601.0,10.59,36,2024-12-31,2024-02-03,Active
2021,913,Personal,98196.0,9.13,24,2020-05-22,2022-05-12,Pending
2022,840,Business,12395.0,13.86,12,2020-01-31,2021-01-25,Approved
2023,1792,Home,67237.0,14.03,60,2020-07-22,2025-06-26,Pending
2024,4465,Education,29893.0,11.74,36,2022-04-08,2025-03-23,Approved
2025,1308,Education,45597.0,9.17,24,2022-09-07,2024-08-27,Default
2026,838,Personal,50797.0,6.45,36,2021-09-10,2024-08-25,Default
2027,356,Education,71284.0,6.87,48,2020-03-21,2024-02-29,Charged Off
2028,2402,Business,48400.0,13.66,12,2020-02-16,2021-02-10,Pending
2029,1867,Auto,11458.0,17.83,12,2021-01-24,2022-01-19,Default
2030,3715,Auto,22319.0,10.55,24,2021-11-17,2023-11-07,Default
2031,585,Business,84227.0,7.57,24,2020-06-16,2022-06-06,Active
2032,3109,Auto,84886.0,15.32,24,2021-12-02,2023-11-22,Default
2033,459,Home,5207.0,17.08,48,2020-10-01,2024-09-10,Approved
2034,1729,Business,95098.0,9.72,48,2021-02-09,2025-01-19,Pending
2035,3759,Home,35718.0,7.09,60,2021-07-05,2026-06-09,Default
2036,4789,Education,77484.0,10.99,24,2020-05-21,2022-05-11,Charged Off
2037,4043,Personal,7175.0,17.92,24,2021-10-04,2023-09-24,Closed
2038,3459,Business,9326.0,10.77,60,2021-04-24,2026-03-29,Charged Off
2039,2060,Business,2504.0,15.2,12,2021-11-29,2022-11-24,Charged Off
2040,2186,Auto,15621.0,9.4,24,2021-04-09,2023-03-30,Approved
2041,2158,Business,24416.0,12.62,12,2022-06-10,2023-06-05,Pending
2042,2445,Business,80818.0,7.98,36,2022-02-19,2025-02-03,Closed
2043,4419,Business,1074.0,13.98,48,2020-01-20,2023-12-30,Approved
2044,2974,Auto,32385.0,5.87,60,2022-08-27,2027-08-01,Approved
2045,702,Education,10071.0,19.67,60,2022-02-23,2027-01-28,Closed
2046,1052,Education,73063.0,7.48,60,2022-06-12,2027-05-17,Charged Off
2047,3467,Home,71686.0,16.33,24,2021-12-31,2023-12-21,Default
2048,3269,Auto,58422.0,18.49,48,2020-05-03,2024-04-12,Closed
2049,1841,Personal,45313.0,5.32,60,2020-08-23,2025-07-28,Charged Off
2050,1805,Personal,10305.0,15.62,12,2020-08-22,2021-08-17,Approved
2051,258,Auto,10287.0,12.71,36,2021-11-16,2024-10-31,Active
2052,1756,Business,18342.0,15.85,60,2021-08-13,2026-07-18,Active
2053,1991,Education,54354.0,7.86,12,2021-11-05,2022-10-31,Active
2054,2903,Education,54883.0,12.01,12,2021-11-20,2022-11-15,Pending
2055,807,Personal,53772.0,15.92,12,2020-09-11,2021-09-06,Closed
2056,1559,Business,59800.0,7.1,24,2020-10-12,2022-10-02,Active
2057,2047,Personal,59082.0,17.12,60,2020-04-10,2025-03-15,Approved
2058,4429,Personal,13224.0,18.9,24,2020-06-19,2022-06-09,Active
2059,3979,Education,29016.0,17.97,12,2020-06-17,2021-06-12,Active
2060,18,Education,35760.0,18.9,48,2020-10-19,2024-09-28,Active
2061,4553,Education,21289.0,7.85,24,2022-09-18,2024-09-07,Approved
2062,4745,Business,8989.0,16.22,12,2020-02-21,2021-02-15,Charged Off
2063,3906,Business,70615.0,7.36,60,2020-03-23,2025-02-25,Closed
2064,562,Business,9907.0,15.13,24,2021-02-17,2023-02-07,Approved
2065,4667,Home,76880.0,13.92,60,2020-03-24,2025-02-26,Active
2066,4782,Business,69522.0,9.75,36,2020-07-28,2023-07-13,Pending
2067,2574,Home,35814.0,10.94,36,2021-04-13,2024-03-28,Default
2068,595,Personal,61068.0,14.32,60,2020-04-12,2025-03-17,Approved
2069,4405,Home,67307.0,8.98,36,2022-06-21,2025-06-05,Approved
2070,2002,Auto,38353.0,7.37,60,2021-12-21,2026-11-25,Default
2071,4334,Personal,88538.0,17.26,36,2022-08-12,2025-07-27,Pending
2072,849,Home,35664.0,6.73,12,2022-01-30,2023-01-25,Charged Off
2073,1274,Auto,37930.0,14.07,36,2020-07-27,2023-07-12,Pending
2074,2163,Business,65032.0,8.77,12,2020-04-04,2021-03-30,Pending
2075,3470,Auto,6778.0,5.05,24,2021-10-14,2023-10-04,Default
2076,1324,Education,73309.0,15.59,60,2020-01-10,2024-12-14,Approved
2077,617,Home,72511.0,5.54,36,2021-08-19,2024-08-03,Charged Off
2078,1214,Education,17704.0,5.63,36,2022-07-09,2025-06-23,Approved
2079,2932,Home,90399.0,8.74,12,2020-12-28,2021-12-23,Charged Off
2080,3330,Business,99235.0,7.32,24,2022-06-04,2024-05-24,Closed
2081,1451,Education,4248.0,7.69,36,2022-03-12,2025-02-24,Active
2082,2033,Auto,21866.0,16.81,12,2021-01-26,2022-01-21,Approved
2083,3856,Home,27158.0,17.25,48,2020-12-24,2024-12-03,Default
2084,1865,Home,4101.0,14.9,48,2020-12-02,2024-11-11,Default
2085,569,Auto,47025.0,14.62,48,2021-11-26,2025-11-05,Charged Off
2086,2713,Personal,16118.0,18.16,36,2020-07-01,2023-06-16,Charged Off
2087,2175,Personal,15208.0,13.95,36,2022-01-16,2024-12-31,Default
2088,3575,Business,68033.0,6.73,60,2020-07-13,2025-06-17,Default
2089,364,Education,1221.0,12.8,60,2021-12-04,2026-11-08,Pending
2090,1615,Auto,57531.0,6.05,36,2021-09-30,2024-09-14,Default
2091,1021,Auto,67469.0,9.64,48,2020-11-30,2024-11-09,Active
2092,2423,Business,17683.0,7.88,48,2021-11-24,2025-11-03,Pending
2093,1426,Business,75593.0,9.51,60,2022-05-03,2027-04-07,Approved
2094,2490,Auto,28549.0,11.45,60,2021-09-13,2026-08-18,Pending
2095,2640,Education,58905.0,11.63,24,2021-06-07,2023-05-28,Active
2096,1391,Personal,38196.0,12.73,60,2020-12-09,2025-11-13,Approved
2097,1925,Auto,30444.0,17.1,24,2020-01-26,2022-01-15,Approved
2098,2006,Education,81120.0,17.75,12,2021-04-11,2022-04-06,Active
2099,4716,Home,95155.0,15.45,48,2021-02-13,2025-01-23,Closed
2100,1209,Personal,99430.0,17.91,12,2022-03-08,2023-03-03,Active
2101,1793,Home,92214.0,12.77,12,2021-07-24,2022-07-19,Closed
2102,995,Education,18477.0,17.02,60,2021-07-26,2026-06-30,Charged Off
2103,2600,Education,81301.0,17.23,60,2021-03-12,2026-02-14,Charged Off
2104,3653,Home,98472.0,17.92,48,2020-09-22,2024-09-01,Closed
2105,2272,Business,64517.0,14.4,36,2021-03-26,2024-03-10,Approved
2106,2341,Home,36614.0,10.04,60,2020-03-23,2025-02-25,Closed
2107,1236,Home,51205.0,15.41,24,2020-03-06,2022-02-24,Active
2108,3340,Auto,72121.0,11.99,12,2020-07-30,2021-07-25,Active
2109,3191,Business,92163.0,5.29,60,2021-01-24,2025-12-29,Active
2110,49,Auto,40139.0,16.3,48,2021-07-05,2025-06-14,Pending
2111,4474,Business,29906.0,12.32,36,2021-03-22,2024-03-06,Active
2112,238,Education,45057.0,15.03,48,2022-01-11,2025-12-21,Closed
2113,3829,Home,82560.0,13.01,48,2021-08-29,2025-08-08,Charged Off
2114,223,Personal,85246.0,11.43,48,2020-07-05,2024-06-14,Approved
2115,2132,Education,43906.0,8.17,36,2020-12-11,2023-11-26,Active
2116,2280,Education,34065.0,17.52,48,2020-01-20,2023-12-30,Pending
2117,4419,Personal,46870.0,8.36,12,2022-03-10,2023-03-05,Pending
2118,330,Personal,33411.0,7.99,12,2021-09-28,2022-09-23,Closed
2119,1955,Home,63070.0,15.04,60,2022-08-28,2027-08-02,Closed
2120,3810,Auto,49351.0,7.52,60,2022-09-13,2027-08-18,Pending
2121,939,Home,41768.0,6.62,12,2022-08-09,2023-08-04,Default
2122,4717,Education,52990.0,19.12,24,2020-03-18,2022-03-08,Charged Off
2123,1990,Personal,92382.0,16.59,60,2022-04-04,2027-03-09,Approved
2124,4637,Personal,46508.0,12.99,36,2020-03-11,2023-02-24,Charged Off
2125,2796,Personal,56057.0,17.33,12,2021-03-19,2022-03-14,Default
2126,3767,Home,58080.0,7.64,60,2022-09-15,2027-08-20,Pending
2127,2213,Business,71539.0,16.62,48,2021-03-22,2025-03-01,Pending
2128,4854,Auto,43245.0,17.78,12,2020-10-12,2021-10-07,Active
2129,1998,Education,75691.0,14.15,48,2020-12-10,2024-11-19,Approved
2130,4050,Auto,24834.0,12.31,36,2022-03-27,2025-03-11,Default
2131,2789,Auto,79139.0,15.52,36,2021-07-23,2024-07-07,Approved
2132,4233,Home,12221.0,8.62,48,2021-05-15,2025-04-24,Charged Off
2133,1969,Education,85659.0,15.68,48,2022-03-22,2026-03-01,Approved
2134,763,Auto,30045.0,11.07,24,2020-11-09,2022-10-30,Pending
2135,4765,Auto,63031.0,13.3,36,2021-03-11,2024-02-24,Pending
2136,4509,Auto,47112.0,15.54,36,2020-11-09,2023-10-25,Default
2137,1889,Personal,95540.0,7.89,12,2022-01-30,2023-01-25,Charged Off
2138,1517,Home,29361.0,16.08,36,2022-01-11,2024-12-26,Charged Off
2139,4298,Business,38093.0,19.71,24,2020-10-30,2022-10-20,Closed
2140,2957,Home,40618.0,5.21,60,2020-05-09,2025-04-13,Default
2141,373,Personal,73529.0,9.38,24,2021-10-15,2023-10-05,Active
2142,841,Personal,76243.0,9.27,48,2021-03-27,2025-03-06,Default
2143,1511,Personal,34092.0,19.12,48,2020-04-26,2024-04-05,Approved
2144,3283,Education,10710.0,13.66,12,2020-06-04,2021-05-30,Closed
2145,4611,Auto,12164.0,19.91,12,2021-07-25,2022-07-20,Active
2146,4967,Business,82057.0,8.39,60,2021-01-24,2025-12-29,Active
2147,3627,Auto,78139.0,19.85,36,2021-08-05,2024-07-20,Charged Off
2148,494,Business,98004.0,6.49,24,2021-10-02,2023-09-22,Closed
2149,2168,Personal,21585.0,8.6,60,2020-03-17,2025-02-19,Closed
2150,22,Education,60048.0,15.34,48,2020-10-25,2024-10-04,Approved
2151,1897,Auto,93662.0,9.24,48,2020-03-13,2024-02-21,Pending
2152,1913,Auto,82927.0,13.85,24,2021-03-11,2023-03-01,Approved
2153,4462,Home,85886.0,7.23,36,2022-04-26,2025-04-10,Closed
2154,585,Personal,22747.0,16.89,60,2022-02-05,2027-01-10,Charged Off
2155,2365,Education,17299.0,12.03,36,2021-12-17,2024-12-01,Active
2156,2231,Business,71776.0,12.41,12,2021-09-04,2022-08-30,Approved
2157,3540,Auto,80129.0,8.76,12,2020-08-22,2021-08-17,Pending
2158,4713,Business,3719.0,19.99,36,2021-08-13,2024-07-28,Approved
2159,1436,Education,69021.0,14.77,36,2020-07-04,2023-06-19,Charged Off
2160,3571,Education,12959.0,12.05,48,2020-12-07,2024-11-16,Default
2161,857,Home,44228.0,11.17,48,2020-10-22,2024-10-01,Pending
2162,3281,Business,5809.0,11.82,36,2020-09-15,2023-08-31,Default
2163,950,Education,68449.0,17.37,12,2021-11-04,2022-10-30,Charged Off
2164,3785,Education,8104.0,7.81,36,2021-09-29,2024-09-13,Active
2165,3622,Personal,27680.0,9.01,24,2022-08-07,2024-07-27,Default
2166,3590,Education,16915.0,5.43,60,2022-03-29,2027-03-03,Closed
2167,1298,Auto,73199.0,5.21,48,2020-04-05,2024-03-15,Closed
2168,930,Education,16396.0,14.72,24,2021-05-25,2023-05-15,Pending
2169,2391,Business,93459.0,9.1,48,2021-04-28,2025-04-07,Closed
2170,3742,Business,19958.0,10.75,60,2021-06-04,2026-05-09,Pending
2171,1119,Personal,37208.0,16.59,48,2020-12-14,2024-11-23,Charged Off
2172,2189,Personal,38072.0,15.89,60,2021-08-16,2026-07-21,Pending
2173,4012,Home,59529.0,13.08,36,2020-12-06,2023-11-21,Charged Off
2174,4452,Education,60682.0,18.99,24,2021-12-15,2023-12-05,Closed
2175,4685,Education,31613.0,17.84,48,2020-02-14,2024-01-24,Default
2176,3875,Education,51604.0,19.83,24,2021-05-22,2023-05-12,Approved
2177,1035,Business,78356.0,9.98,12,2022-06-14,2023-06-09,Active
2178,817,Business,60890.0,5.23,24,2021-02-23,2023-02-13,Pending
2179,1265,Personal,62537.0,16.72,36,2020-12-12,2023-11-27,Charged Off
2180,3257,Personal,44065.0,17.79,60,2021-01-24,2025-12-29,Default
2181,3998,Business,5705.0,14.26,24,2021-10-08,2023-09-28,Pending
2182,2355,Home,98880.0,6.36,12,2022-02-17,2023-02-12,Pending
2183,824,Education,22805.0,15.41,12,2020-02-17,2021-02-11,Default
2184,460,Auto,47984.0,10.62,24,2020-09-07,2022-08-28,Charged Off
2185,3376,Business,90364.0,16.89,24,2020-06-28,2022-06-18,Approved
2186,4993,Education,82226.0,15.25,48,2022-07-23,2026-07-02,Charged Off
2187,1173,Home,61443.0,14.57,48,2020-09-18,2024-08-28,Pending
2188,77,Education,38700.0,15.16,24,2020-03-16,2022-03-06,Active
2189,2831,Business,40210.0,14.58,48,2021-12-07,2025-11-16,Default
2190,3743,Auto,27111.0,19.99,48,2020-04-19,2024-03-29,Closed
2191,3125,Business,48049.0,13.62,36,2020-01-23,2023-01-07,Pending
2192,3243,Auto,2061.0,13.49,12,2022-07-21,2023-07-16,Charged Off
2193,4070,Auto,31162.0,14.11,36,2020-08-12,2023-07-28,Pending
2194,1558,Business,33850.0,15.17,24,2021-10-05,2023-09-25,Approved
2195,323,Auto,58779.0,5.5,36,2022-01-19,2025-01-03,Closed
2196,739,Auto,43823.0,16.21,24,2020-07-24,2022-07-14,Closed
2197,4419,Auto,70579.0,12.53,36,2022-04-30,2025-04-14,Closed
2198,2106,Education,39684.0,16.2,36,2022-04-03,2025-03-18,Approved
2199,3837,Personal,19449.0,16.31,24,2022-05-30,2024-05-19,Pending
2200,3256,Business,48942.0,6.35,48,2020-01-15,2023-12-25,Default
2201,4396,Personal,60609.0,10.53,36,2021-08-21,2024-08-05,Active
2202,3044,Personal,89452.0,8.51,12,2021-09-26,2022-09-21,Charged Off
2203,2688,Business,30015.0,14.71,48,2022-07-20,2026-06-29,Pending
2204,2476,Education,16292.0,7.1,12,2020-11-07,2021-11-02,Active
2205,952,Personal,31775.0,18.31,24,2021-02-01,2023-01-22,Active
2206,3040,Business,55935.0,13.81,24,2022-06-25,2024-06-14,Active
2207,812,Education,81694.0,11.12,36,2020-02-03,2023-01-18,Pending
2208,3036,Home,59115.0,11.67,24,2022-05-25,2024-05-14,Default
2209,814,Auto,72364.0,18.53,36,2020-03-03,2023-02-16,Active
2210,2261,Home,17011.0,19.24,48,2020-04-03,2024-03-13,Pending
2211,1738,Business,3799.0,5.76,36,2020-09-06,2023-08-22,Closed
2212,4626,Home,9992.0,17.45,60,2020-07-31,2025-07-05,Charged Off
2213,1770,Home,44064.0,16.62,60,2020-01-03,2024-12-07,Default
2214,1186,Home,71807.0,8.76,24,2020-04-22,2022-04-12,Pending
2215,212,Home,2947.0,10.37,24,2021-08-25,2023-08-15,Default
2216,130,Home,35782.0,5.79,48,2021-06-22,2025-06-01,Approved
2217,521,Education,59756.0,16.67,60,2021-08-30,2026-08-04,Approved
2218,3703,Business,30038.0,19.18,12,2022-01-14,2023-01-09,Pending
2219,4272,Auto,61036.0,14.65,12,2020-03-03,2021-02-26,Active
2220,3291,Education,90928.0,6.62,48,2020-03-16,2024-02-24,Approved
2221,2639,Business,20442.0,5.99,36,2021-10-01,2024-09-15,Pending
2222,4796,Business,94343.0,9.88,60,2021-06-27,2026-06-01,Default
2223,3717,Business,80354.0,11.45,12,2022-05-23,2023-05-18,Pending
2224,4517,Home,57370.0,11.77,24,2021-02-27,2023-02-17,Default
2225,3716,Education,55524.0,15.94,36,2021-03-13,2024-02-26,Default
2226,2089,Auto,21006.0,15.3,48,2020-03-09,2024-02-17,Approved
2227,700,Personal,57606.0,6.45,36,2022-04-11,2025-03-26,Closed
2228,4558,Personal,77869.0,19.35,60,2020-12-03,2025-11-07,Pending
2229,1002,Education,47346.0,18.1,48,2022-06-07,2026-05-17,Pending
2230,422,Auto,79696.0,9.69,12,2021-08-14,2022-08-09,Charged Off
