loan_id,customer_id,loan_type,loan_amount,interest_rate,tenure_months,start_date,end_date,status
732,748,Education,2025751.22,10.08,60,2021-02-23,2026-02-23,Active
733,4140,Education,4263846.95,12.71,84,2023-06-23,2030-06-23,Closed
734,1967,Home,1476339.97,9.09,36,2024-06-18,2027-06-18,Active
735,751,Car,3410447.25,11.01,122,2025-01-24,2035-01-24,Defaulted
736,3340,Personal,853036.38,8.98,84,2021-11-02,2028-11-02,Active
737,4248,Personal,4504917.22,12.01,36,2020-10-14,2023-10-14,Closed
738,4414,Personal,4930572.87,12.64,72,2025-09-05,2031-09-05,Defaulted
739,1364,Car,4712773.44,8.23,122,2021-12-19,2031-12-19,Closed
740,22,Home,3868850.13,6.66,12,2021-11-02,2022-11-02,Defaulted
741,1158,Business,3370262.11,10.25,12,2023-11-20,2024-11-20,Closed
742,407,Personal,1766462.36,13.4,24,2024-12-27,2026-12-27,Defaulted
743,3089,Personal,4278625.08,6.68,12,2020-10-06,2021-10-06,Active
744,4827,Business,3067050.36,9.44,12,2025-08-25,2026-08-25,Closed
745,2293,Car,2107521.96,13.16,48,2020-12-01,2024-12-01,Closed
746,939,Car,1583706.87,14.04,84,2021-03-09,2028-03-09,Defaulted
747,468,Car,939187.44,11.8,48,2021-04-20,2025-04-20,Closed
748,3448,Education,3376920.08,8.52,48,2024-02-28,2028-02-28,Defaulted
749,1645,Home,1657515.51,13.18,12,2022-08-19,2023-08-19,Active
750,466,Business,3820936.01,9.13,12,2023-09-04,2024-09-04,Active
751,4312,Home,2693084.91,6.99,48,2024-04-01,2028-04-01,Defaulted
752,3633,Home,1083292.12,10.39,24,2023-02-07,2025-02-07,Closed
753,4356,Car,475569.99,13.25,12,2021-03-19,2022-03-19,Defaulted
754,1890,Personal,3604130.74,14.05,72,2024-09-02,2030-09-02,Active
755,2746,Business,3482661.18,14.02,36,2022-03-23,2025-03-23,Defaulted
756,415,Home,2794837.15,11.3,48,2022-07-24,2026-07-24,Closed
757,1808,Education,4886006.72,11.64,122,2021-12-02,2031-12-02,Closed
758,726,Education,202393.52,12.29,48,2023-02-18,2027-02-18,Closed
759,1396,Business,4532070.03,12.86,12,2024-10-05,2025-10-05,Active
760,1150,Education,2939974.7,11.87,36,2022-04-10,2025-04-10,Defaulted
761,548,Business,4951449.36,7.23,72,2025-01-16,2031-01-16,Closed
762,3760,Education,3352861.9,8.77,60,2022-02-24,2027-02-24,Active
763,2847,Home,3218447.46,11.36,48,2025-07-11,2029-07-11,Active
764,298,Business,809611.32,8.15,72,2023-07-22,2029-07-22,Active
765,2004,Business,3127066.41,7.53,12,2023-02-22,2024-02-22,Closed
766,4074,Business,1362645.33,13.18,48,2020-10-21,2024-10-21,Closed
767,4128,Car,1669102.95,10.4,60,2021-04-05,2026-04-05,Active
768,4569,Personal,4708644.66,8.32,24,2021-07-09,2023-07-09,Active
769,3459,Education,1978648.79,11.35,48,2024-11-22,2028-11-22,Closed
770,2917,Home,3788927.7,13.71,12,2025-03-10,2026-03-10,Closed
771,3980,Education,4581591.29,12.71,84,2025-02-27,2032-02-27,Defaulted
772,806,Education,1180237.64,6.7,122,2022-04-26,2032-04-26,Closed
773,1027,Education,1949680.96,7.63,48,2022-02-17,2026-02-17,Active
774,3543,Home,3566418.85,11.79,72,2022-12-28,2028-12-28,Active
775,3249,Education,267659.63,13.19,36,2024-08-12,2027-08-12,Closed
776,1409,Car,1281279.17,9.96,36,2022-10-22,2025-10-22,Closed
777,3542,Education,3356271.99,9.94,84,2021-07-12,2028-07-12,Defaulted
778,4218,Business,2234374.62,7.03,12,2021-12-03,2022-12-03,Defaulted
779,1596,Education,2037145.57,12.62,122,2024-05-01,2034-05-01,Active
780,3238,Car,4580122.87,9.81,72,2021-05-19,2027-05-19,Active
781,4509,Education,2146749.84,12.12,12,2024-01-29,2025-01-29,Closed
782,4758,Personal,4716721.41,8.64,48,2025-05-17,2029-05-17,Defaulted
783,4387,Car,2228713.82,12.87,24,2023-12-09,2025-12-09,Closed
784,2797,Education,3067983.17,7.38,122,2020-10-25,2030-10-25,Closed
785,1248,Personal,3157277.04,7.99,84,2024-11-09,2031-11-09,Defaulted
786,4064,Personal,2575568.87,10.73,84,2021-04-28,2028-04-28,Active
787,4498,Business,4387206.64,10.2,48,2021-04-07,2025-04-07,Closed
788,4360,Personal,1433239.99,8.35,12,2023-10-02,2024-10-02,Active
789,594,Home,4377546.79,7.87,60,2025-07-19,2030-07-19,Closed
790,896,Personal,2158049.38,8.0,84,2021-04-07,2028-04-07,Closed
791,4518,Business,3877855.0,10.29,48,2021-07-17,2025-07-17,Active
792,1140,Education,1788161.27,9.39,72,2021-10-01,2027-10-01,Closed
793,761,Home,4268460.32,10.93,122,2025-08-25,2035-08-25,Defaulted
794,936,Business,3603445.86,13.68,60,2023-12-05,2028-12-05,Closed
795,323,Personal,4513621.3,9.13,12,2020-10-09,2021-10-09,Active
796,36,Personal,4764633.75,6.7,36,2022-04-12,2025-04-12,Closed
797,4870,Business,1915336.03,13.67,36,2024-09-16,2027-09-16,Closed
798,4598,Personal,1409452.56,8.68,122,2021-09-10,2031-09-10,Defaulted
799,3794,Car,1547980.31,11.4,12,2021-06-30,2022-06-30,Defaulted
800,137,Business,2219747.24,12.31,36,2023-06-11,2026-06-11,Active
801,148,Home,4479807.68,11.89,24,2022-05-06,2024-05-06,Defaulted
802,1229,Home,1062110.26,13.96,72,2024-05-25,2030-05-25,Active
803,4155,Home,1359239.72,7.7,84,2021-06-14,2028-06-14,Closed
804,2255,Business,495338.03,11.01,36,2021-02-18,2024-02-18,Active
805,3290,Car,613124.19,7.61,72,2023-11-06,2029-11-06,Active
806,1328,Car,1535150.88,8.75,48,2022-09-12,2026-09-12,Closed
807,4954,Home,3040985.58,13.03,48,2024-07-05,2028-07-05,Defaulted
808,4595,Education,3818680.8,8.6,12,2021-03-20,2022-03-20,Active
809,343,Education,1264286.97,14.23,12,2025-08-10,2026-08-10,Defaulted
810,1603,Car,90769.4,13.54,12,2021-12-03,2022-12-03,Closed
811,1416,Education,1038656.17,14.08,84,2022-06-18,2029-06-18,Active
812,2127,Personal,1744421.06,10.02,122,2021-02-19,2031-02-19,Active
813,3847,Home,3550247.04,11.2,60,2021-01-15,2026-01-15,Defaulted
814,2676,Home,1623799.68,10.93,122,2024-09-11,2034-09-11,Defaulted
815,2270,Education,3666999.08,6.84,60,2021-05-14,2026-05-14,Defaulted
816,4896,Education,105436.56,10.16,72,2024-06-03,2030-06-03,Defaulted
817,4064,Home,702591.26,11.81,60,2023-06-08,2028-06-08,Defaulted
818,3117,Car,1109559.66,9.96,122,2020-11-20,2030-11-20,Closed
819,2490,Personal,1028471.14,10.89,60,2020-10-20,2025-10-20,Active
820,2084,Home,624464.62,6.68,72,2024-11-17,2030-11-17,Closed
821,3120,Business,303101.61,14.13,84,2022-12-11,2029-12-11,Defaulted
822,3432,Business,754316.78,12.17,72,2021-07-02,2027-07-02,Active
823,2193,Personal,386234.71,7.37,48,2025-01-19,2029-01-19,Defaulted
824,1874,Business,2568937.44,10.22,72,2025-08-24,2031-08-24,Closed
825,1311,Education,4760322.53,14.06,84,2023-06-03,2030-06-03,Active
826,3557,Personal,3909062.78,11.32,84,2025-07-17,2032-07-17,Defaulted
827,2566,Car,2302053.57,9.35,48,2023-07-19,2027-07-19,Active
828,3775,Personal,4738083.36,11.32,122,2023-04-04,2033-04-04,Defaulted
829,3859,Business,2916409.01,8.36,12,2022-09-11,2023-09-11,Defaulted
830,2382,Car,281154.2,14.06,48,2021-12-17,2025-12-17,Defaulted
831,3347,Personal,1602989.53,10.04,48,2025-08-04,2029-08-04,Closed
832,1998,Business,617467.72,13.2,84,2025-03-15,2032-03-15,Defaulted
833,2763,Personal,186777.57,13.17,12,2024-09-30,2025-09-30,Active
834,2504,Home,744410.81,13.59,72,2024-04-11,2030-04-11,Closed
835,262,Business,3662374.55,7.82,36,2025-06-27,2028-06-27,Closed
836,3285,Car,2850799.06,9.0,122,2025-08-21,2035-08-21,Defaulted
837,68,Education,932253.84,13.37,12,2022-07-30,2023-07-30,Active
838,2297,Business,2047437.69,9.69,36,2024-04-08,2027-04-08,Active
839,4647,Education,890939.04,9.56,12,2023-09-11,2024-09-11,Closed
840,1862,Car,4364503.39,9.41,122,2021-11-18,2031-11-18,Defaulted
841,2579,Personal,4760437.63,14.07,60,2022-12-13,2027-12-13,Defaulted
842,40,Business,767248.36,7.92,48,2023-02-19,2027-02-19,Active
843,520,Car,4320236.65,9.64,84,2024-10-12,2031-10-12,Closed
844,4581,Home,71651.21,8.69,72,2021-09-30,2027-09-30,Closed
845,315,Home,3008263.52,12.89,36,2024-04-12,2027-04-12,Closed
846,2814,Car,710273.65,7.38,12,2021-07-06,2022-07-06,Defaulted
847,772,Car,4614358.64,12.51,60,2025-02-21,2030-02-21,Closed
848,1860,Car,2969409.02,12.65,24,2021-12-18,2023-12-18,Closed
849,4888,Car,2172829.09,12.57,60,2024-10-18,2029-10-18,Active
850,4027,Car,1890424.81,8.45,72,2022-06-26,2028-06-26,Active
851,824,Car,3658616.44,9.86,24,2023-05-29,2025-05-29,Active
852,2889,Personal,4907816.67,9.3,12,2025-05-05,2026-05-05,Active
853,3286,Car,4612550.73,13.96,72,2021-06-19,2027-06-19,Closed
854,2165,Business,1247172.09,12.89,36,2022-07-30,2025-07-30,Closed
855,3116,Personal,2193718.8,13.84,36,2021-05-13,2024-05-13,Active
856,419,Education,2278115.15,12.45,72,2021-01-24,2027-01-24,Active
857,4330,Business,2361488.68,8.32,48,2022-12-16,2026-12-16,Defaulted
858,2868,Personal,1036783.14,9.9,72,2023-08-04,2029-08-04,Closed
859,658,Education,3789698.55,11.34,60,2021-02-24,2026-02-24,Active
860,4945,Business,3458714.99,8.76,24,2022-01-26,2024-01-26,Active
861,2656,Home,2433104.96,6.86,24,2023-10-03,2025-10-03,Closed
862,2494,Personal,4096785.46,14.42,72,2025-07-16,2031-07-16,Closed
863,1802,Home,2064051.36,6.59,122,2024-03-11,2034-03-11,Closed
864,1112,Car,890473.57,11.72,122,2022-08-26,2032-08-26,Defaulted
865,882,Education,3079792.63,12.8,84,2022-04-28,2029-04-28,Active
866,2028,Personal,1306725.85,12.61,122,2021-05-07,2031-05-07,Closed
867,783,Home,3455520.91,9.08,36,2024-09-29,2027-09-29,Defaulted
868,2601,Personal,2750166.33,7.68,122,2023-04-16,2033-04-16,Closed
869,1367,Personal,2290194.29,13.55,84,2022-07-30,2029-07-30,Active
870,1424,Home,2134897.33,13.22,84,2023-10-29,2030-10-29,Defaulted
871,2110,Business,2971754.16,8.04,24,2024-06-27,2026-06-27,Defaulted
872,3622,Car,2926475.91,10.55,84,2022-12-10,2029-12-10,Active
873,4827,Education,2023274.61,7.46,12,2025-03-22,2026-03-22,Defaulted
874,1918,Business,2112707.89,7.08,24,2022-10-27,2024-10-27,Closed
875,1971,Car,538906.8,9.83,12,2023-08-20,2024-08-20,Defaulted
876,4897,Home,1561638.34,13.9,72,2022-01-19,2028-01-19,Closed
877,4048,Personal,1909743.74,12.56,12,2024-05-04,2025-05-04,Closed
878,267,Business,2674725.26,12.13,72,2025-04-09,2031-04-09,Defaulted
879,4423,Car,1337574.12,14.04,36,2021-04-11,2024-04-11,Defaulted
880,3431,Car,2673938.06,13.15,122,2024-03-19,2034-03-19,Defaulted
881,819,Car,1856976.18,7.3,36,2023-02-01,2026-02-01,Closed
882,1878,Personal,3384872.66,6.56,12,2025-05-28,2026-05-28,Defaulted
883,2820,Personal,2402700.23,8.04,24,2024-06-19,2026-06-19,Defaulted
884,1248,Car,3155508.75,14.34,12,2021-02-03,2022-02-03,Closed
885,4980,Education,2348794.39,13.04,48,2024-05-31,2028-05-31,Closed
886,3001,Car,2563531.73,10.47,12,2024-07-28,2025-07-28,Defaulted
887,1440,Home,4655596.29,13.62,48,2022-05-30,2026-05-30,Active
888,2092,Education,3939712.3,8.87,36,2025-06-04,2028-06-04,Closed
889,3040,Education,2747791.66,8.29,122,2022-08-17,2032-08-17,Closed
890,1514,Home,2247387.66,10.37,24,2022-11-25,2024-11-25,Defaulted
891,2714,Business,4166618.2,13.67,60,2023-04-24,2028-04-24,Active
892,2337,Car,2102369.31,6.64,60,2025-05-16,2030-05-16,Active
893,4271,Personal,4315780.51,7.89,48,2025-01-16,2029-01-16,Active
894,3571,Car,3128315.72,6.7,72,2022-06-04,2028-06-04,Active
895,313,Business,2027557.05,14.39,36,2025-06-01,2028-06-01,Closed
896,3963,Home,548433.33,9.89,24,2023-05-07,2025-05-07,Closed
897,130,Car,1570392.25,13.74,84,2022-04-08,2029-04-08,Defaulted
898,4789,Education,4353233.53,8.4,24,2023-06-20,2025-06-20,Defaulted
899,1037,Personal,451879.55,11.52,84,2022-09-13,2029-09-13,Active
900,3703,Car,1715025.12,11.88,48,2024-01-07,2028-01-07,Defaulted
901,914,Car,208992.79,7.57,84,2023-04-19,2030-04-19,Defaulted
902,684,Business,3447542.55,8.2,12,2024-03-20,2025-03-20,Closed
903,1873,Car,4295059.0,6.97,36,2021-12-08,2024-12-08,Active
904,4864,Education,1116635.81,14.49,48,2025-05-11,2029-05-11,Defaulted
905,619,Education,2193726.71,12.12,72,2021-03-02,2027-03-02,Active
906,3773,Education,954182.09,11.38,84,2023-07-30,2030-07-30,Active
907,221,Car,3644225.04,9.02,72,2023-08-09,2029-08-09,Defaulted
908,4210,Education,4153040.7,11.33,122,2021-03-19,2031-03-19,Active
909,3622,Personal,1976158.9,10.96,60,2024-07-21,2029-07-21,Defaulted
910,664,Car,2904966.19,7.82,72,2024-07-17,2030-07-17,Active
911,2084,Personal,2043525.23,9.25,60,2023-02-12,2028-02-12,Active
912,85,Home,2034468.48,12.59,36,2021-03-10,2024-03-10,Active
913,3091,Business,2438565.12,14.02,48,2024-02-10,2028-02-10,Closed
914,4547,Car,1503698.25,9.83,12,2023-10-29,2024-10-29,Defaulted
915,2537,Home,3945436.21,10.87,72,2024-07-31,2030-07-31,Active
916,4870,Business,2757789.32,6.93,72,2023-08-14,2029-08-14,Closed
917,3708,Home,2023068.33,8.67,84,2023-10-05,2030-10-05,Active
918,390,Home,4996708.86,8.97,60,2021-06-11,2026-06-11,Defaulted
919,1686,Education,4428257.85,11.91,60,2023-11-11,2028-11-11,Defaulted
920,3763,Personal,1737536.23,10.85,72,2024-02-21,2030-02-21,Defaulted
921,564,Car,4210652.61,13.57,36,2022-02-13,2025-02-13,Closed
922,4438,Home,843949.68,9.22,24,2022-07-07,2024-07-07,Active
923,1996,Education,1709354.74,6.84,36,2025-07-26,2028-07-26,Active
924,588,Personal,3011276.91,13.34,12,2022-04-26,2023-04-26,Active
925,1997,Personal,1938793.22,12.42,48,2020-11-05,2024-11-05,Closed
926,493,Business,3157117.05,9.51,24,2021-01-19,2023-01-19,Closed
927,1309,Home,748246.01,12.17,36,2025-05-13,2028-05-13,Active
928,1926,Personal,4280097.59,11.99,36,2023-08-07,2026-08-07,Active
929,1424,Business,138498.5,8.23,12,2023-07-11,2024-07-11,Defaulted
930,1614,Education,393925.93,11.06,24,2021-09-03,2023-09-03,Defaulted
931,996,Car,3794564.51,7.38,84,2021-02-15,2028-02-15,Closed
932,75,Business,4199772.21,10.94,48,2024-12-16,2028-12-16,Defaulted
933,705,Car,3465346.61,14.27,122,2023-05-25,2033-05-25,Defaulted
934,3117,Education,464220.89,13.71,12,2020-12-30,2021-12-30,Defaulted
935,4181,Education,674208.35,9.64,60,2021-08-18,2026-08-18,Closed
936,3950,Home,4264621.55,13.75,36,2022-10-01,2025-10-01,Active
937,190,Car,2556539.78,11.25,72,2021-08-11,2027-08-11,Active
938,2106,Home,3555329.31,13.16,24,2021-06-21,2023-06-21,Closed
939,73,Home,651480.29,12.98,122,2021-08-13,2031-08-13,Closed
940,1978,Business,2432316.95,10.1,60,2024-09-12,2029-09-12,Closed
941,226,Home,2148303.77,10.57,72,2025-01-29,2031-01-29,Active
942,1776,Home,4728000.24,10.89,122,2024-01-24,2034-01-24,Defaulted
943,3042,Home,4768228.81,7.94,24,2021-07-27,2023-07-27,Defaulted
944,660,Personal,3634473.1,13.0,60,2020-12-04,2025-12-04,Closed
945,2127,Education,3411687.72,11.36,72,2021-12-22,2027-12-22,Defaulted
946,3872,Business,2845823.27,13.39,36,2023-07-23,2026-07-23,Closed
947,2820,Education,4117150.66,7.48,72,2023-04-10,2029-04-10,Active
948,4916,Education,4250508.9,9.81,36,2024-07-20,2027-07-20,Closed
949,4084,Car,1305799.31,13.46,24,2024-01-27,2026-01-27,Closed
950,3655,Business,2188522.76,12.97,24,2021-03-22,2023-03-22,Defaulted
951,3402,Education,1353847.88,6.53,36,2022-04-09,2025-04-09,Active
952,4790,Education,2502523.0,7.3,72,2022-03-12,2028-03-12,Active
953,1102,Education,3784160.98,8.71,84,2020-12-18,2027-12-18,Closed
954,4456,Home,2246045.95,7.2,48,2024-03-20,2028-03-20,Closed
955,2978,Car,1468963.28,12.75,122,2023-12-02,2033-12-02,Closed
956,807,Business,800360.16,11.68,48,2022-10-02,2026-10-02,Defaulted
957,3915,Home,4591257.97,11.94,60,2023-06-12,2028-06-12,Active
958,1146,Personal,4064557.36,7.37,48,2023-01-16,2027-01-16,Defaulted
959,3120,Personal,1291122.54,13.66,24,2021-06-21,2023-06-21,Closed
960,3203,Car,3589772.79,11.62,84,2022-04-09,2029-04-09,Closed
961,3476,Car,3335645.34,9.81,48,2020-10-08,2024-10-08,Active
962,2432,Home,270555.33,12.78,24,2021-06-19,2023-06-19,Closed
963,3409,Personal,3409630.52,10.28,24,2021-11-30,2023-11-30,Active
964,838,Car,4503810.1,9.19,72,2022-04-25,2028-04-25,Closed
965,4190,Home,1506892.63,13.48,48,2024-06-27,2028-06-27,Defaulted
966,3251,Car,3995088.89,10.62,84,2023-06-07,2030-06-07,Closed
967,2146,Home,697136.96,8.22,122,2025-07-30,2035-07-30,Closed
968,3181,Education,3298328.55,9.58,72,2023-10-21,2029-10-21,Defaulted
969,4632,Business,4190542.3,14.1,84,2021-04-08,2028-04-08,Defaulted
970,3958,Car,4037902.78,9.52,12,2020-11-07,2021-11-07,Closed
971,4516,Home,3953997.82,9.31,48,2022-02-08,2026-02-08,Active
972,2280,Education,877145.43,6.77,48,2024-04-25,2028-04-25,Defaulted
973,4943,Education,1959297.73,13.73,48,2021-03-12,2025-03-12,Defaulted
974,1860,Personal,1232983.61,8.15,24,2021-06-08,2023-06-08,Defaulted
975,1484,Business,4850612.89,6.7,36,2023-06-25,2026-06-25,Active
976,1374,Home,3939621.64,9.07,122,2021-09-15,2031-09-15,Closed
977,2702,Personal,235565.39,13.84,48,2023-08-19,2027-08-19,Active
978,358,Home,741229.53,10.91,60,2022-08-03,2027-08-03,Closed
979,1190,Home,1406568.33,7.02,24,2022-04-27,2024-04-27,Defaulted
980,3701,Car,297116.3,7.42,36,2023-09-19,2026-09-19,Defaulted
981,1286,Education,403266.72,12.58,60,2022-12-21,2027-12-21,Active
982,4249,Home,2453552.7,9.24,48,2024-07-04,2028-07-04,Active
983,4395,Education,2120926.11,13.93,24,2023-08-27,2025-08-27,Defaulted
984,4780,Home,4558221.47,12.23,84,2021-01-13,2028-01-13,Closed
985,2742,Business,4429177.77,9.06,122,2024-06-28,2034-06-28,Defaulted
986,4266,Business,1936491.16,11.41,60,2023-03-02,2028-03-02,Closed
987,2334,Business,3136948.44,10.35,122,2021-02-19,2031-02-19,Defaulted
988,466,Car,2033256.35,14.39,72,2024-12-13,2030-12-13,Active
989,873,Home,4114561.95,9.98,122,2021-08-12,2031-08-12,Active
990,2287,Personal,3650097.76,8.66,84,2024-07-13,2031-07-13,Closed
991,2916,Business,545838.16,9.32,24,2022-05-23,2024-05-23,Defaulted
992,4379,Home,2044715.36,6.63,24,2021-11-11,2023-11-11,Closed
993,631,Car,4083220.41,9.37,122,2024-09-15,2034-09-15,Defaulted
994,2568,Car,2923069.92,7.09,84,2025-06-13,2032-06-13,Active
995,3342,Home,916234.3,13.62,48,2021-03-08,2025-03-08,Active
996,4886,Personal,3063003.26,14.1,122,2023-10-10,2033-10-10,Closed
997,3676,Education,4993812.67,9.47,36,2023-11-17,2026-11-17,Active
998,3429,Business,1529075.17,13.37,60,2021-01-01,2026-01-01,Closed
999,1786,Business,4993126.56,11.54,122,2022-09-22,2032-09-22,Defaulted
1000,582,Business,3985946.58,12.75,24,2021-04-28,2023-04-28,Active
1001,4306,Education,1808931.56,11.09,12,2021-03-04,2022-03-04,Defaulted
1002,1366,Home,4173631.86,12.0,12,2020-11-05,2021-11-05,Active
1003,107,Home,154760.88,9.19,122,2024-02-07,2034-02-07,Closed
1004,4045,Car,765154.7,8.36,72,2023-03-19,2029-03-19,Defaulted
1005,1407,Education,4532172.91,6.8,24,2022-08-08,2024-08-08,Active
1006,1594,Home,1138013.52,8.98,84,2023-05-08,2030-05-08,Active
1007,630,Business,3103576.16,10.77,122,2020-11-12,2030-11-12,Defaulted
1008,2699,Business,1130433.94,7.81,60,2022-06-29,2027-06-29,Active
1009,372,Business,1222150.27,10.52,60,2025-09-08,2030-09-08,Active
1010,1988,Car,1392330.04,14.08,122,2021-10-09,2031-10-09,Defaulted
1011,2927,Personal,2346132.85,6.97,60,2020-10-15,2025-10-15,Defaulted
1012,2728,Personal,3659868.71,9.13,48,2023-02-14,2027-02-14,Defaulted
1013,3450,Business,3284770.21,8.74,48,2023-09-22,2027-09-22,Defaulted
1014,4491,Car,2875181.52,12.68,24,2021-11-01,2023-11-01,Closed
1015,2282,Business,4643643.27,8.59,48,2021-01-11,2025-01-11,Defaulted
1016,1263,Personal,1707541.91,10.21,36,2022-08-03,2025-08-03,Closed
1017,868,Personal,4639515.45,13.71,122,2024-05-29,2034-05-29,Active
1018,4917,Personal,494897.49,7.56,36,2021-02-24,2024-02-24,Defaulted
1019,547,Education,2502770.43,7.35,60,2025-01-26,2030-01-26,Closed
1020,1471,Car,1760625.32,7.69,24,2023-03-08,2025-03-08,Defaulted
1021,1540,Home,3198399.76,14.1,84,2021-04-24,2028-04-24,Active
1022,4441,Car,4983832.16,9.5,84,2021-05-17,2028-05-17,Defaulted
1023,4901,Personal,3015112.55,13.35,60,2025-05-19,2030-05-19,Closed
1024,801,Business,631437.26,12.02,48,2023-04-25,2027-04-25,Closed
1025,2608,Home,2073776.13,8.15,48,2021-07-24,2025-07-24,Closed
1026,3192,Home,2043630.41,7.11,48,2022-08-24,2026-08-24,Defaulted
1027,1986,Education,3492265.39,8.52,12,2023-08-18,2024-08-18,Defaulted
1028,3277,Business,1591457.94,7.47,72,2022-03-31,2028-03-31,Active
1029,4810,Personal,4330062.61,10.45,84,2025-05-27,2032-05-27,Closed
1030,4746,Car,2882127.05,11.06,122,2023-10-26,2033-10-26,Defaulted
1031,2274,Business,2081940.92,8.04,12,2023-09-16,2024-09-16,Defaulted
1032,4960,Home,3738407.11,7.52,36,2022-11-01,2025-11-01,Closed
1033,3961,Personal,564175.26,12.18,48,2023-12-11,2027-12-11,Defaulted
1034,762,Education,1083743.25,8.95,84,2025-08-02,2032-08-02,Defaulted
1035,528,Car,2402375.96,10.09,24,2023-08-29,2025-08-29,Active
1036,3855,Education,3557466.67,11.49,48,2022-01-04,2026-01-04,Closed
1037,236,Car,3239761.0,12.21,122,2021-02-24,2031-02-24,Active
1038,3923,Personal,1498433.0,9.08,48,2023-11-02,2027-11-02,Active
1039,1477,Car,2218088.85,8.96,60,2024-01-24,2029-01-24,Defaulted
1040,1407,Personal,4925442.45,13.01,36,2021-05-13,2024-05-13,Active
1041,4303,Home,865040.71,6.54,48,2021-01-17,2025-01-17,Closed
1042,2013,Car,261777.18,8.45,36,2021-04-08,2024-04-08,Closed
1043,2562,Home,615741.86,10.77,60,2024-03-25,2029-03-25,Active
1044,4459,Personal,4297076.35,12.39,24,2024-11-26,2026-11-26,Closed
1045,2200,Personal,1117264.86,9.69,36,2025-08-10,2028-08-10,Defaulted
1046,2218,Home,2564076.34,12.98,36,2025-09-04,2028-09-04,Active
1047,2290,Personal,4203651.94,13.78,48,2020-11-15,2024-11-15,Active
1048,4923,Education,2570763.99,12.05,60,2020-12-04,2025-12-04,Closed
1049,2876,Home,603411.84,11.02,24,2024-02-23,2026-02-23,Defaulted
1050,4217,Home,1281024.46,9.95,84,2025-08-15,2032-08-15,Closed
1051,3413,Home,3188550.02,8.56,60,2024-05-29,2029-05-29,Defaulted
1052,4719,Home,308316.04,6.58,60,2025-06-03,2030-06-03,Closed
1053,4055,Car,159689.7,6.57,72,2021-04-06,2027-04-06,Defaulted
1054,4417,Car,596257.53,8.42,24,2021-05-22,2023-05-22,Closed
1055,319,Personal,1145046.5,14.39,72,2025-05-31,2031-05-31,Defaulted
1056,1100,Personal,1564730.22,7.52,60,2024-01-20,2029-01-20,Active
1057,458,Education,2750534.59,13.36,36,2024-07-01,2027-07-01,Active
1058,579,Car,3406398.87,8.87,12,2024-10-28,2025-10-28,Closed
1059,3141,Business,2829999.99,12.22,72,2022-12-31,2028-12-31,Closed
1060,1485,Home,3654117.24,11.83,36,2021-02-19,2024-02-19,Defaulted
1061,1430,Education,4360511.6,13.46,48,2022-10-26,2026-10-26,Closed
1062,3127,Business,2915735.97,9.94,84,2024-11-02,2031-11-02,Defaulted
1063,3469,Car,3225772.96,13.05,36,2025-01-09,2028-01-09,Defaulted
1064,2843,Car,77977.92,14.44,48,2023-01-13,2027-01-13,Defaulted
1065,3144,Business,955324.17,10.26,24,2021-10-30,2023-10-30,Closed
1066,761,Business,4366547.19,8.3,24,2022-08-13,2024-08-13,Active
1067,4988,Business,2410136.36,7.56,12,2022-05-31,2023-05-31,Active
1068,2504,Personal,2005627.81,7.92,36,2025-08-12,2028-08-12,Defaulted
1069,1219,Home,1849957.36,9.49,60,2023-03-22,2028-03-22,Closed
1070,3479,Business,4966195.41,14.46,36,2023-05-17,2026-05-17,Defaulted
1071,1539,Education,618192.08,12.31,60,2025-09-15,2030-09-15,Active
1072,1652,Business,306140.12,6.74,60,2023-12-14,2028-12-14,Defaulted
1073,4953,Car,571402.78,14.22,48,2022-09-05,2026-09-05,Closed
1074,1710,Personal,4707274.56,8.05,122,2020-12-08,2030-12-08,Active
1075,4316,Education,850278.06,8.42,84,2020-10-14,2027-10-14,Defaulted
1076,2085,Business,2601957.62,11.06,12,2024-02-07,2025-02-07,Closed
1077,2966,Car,1146887.48,12.55,60,2024-12-08,2029-12-08,Closed
1078,2041,Education,1582288.19,13.88,36,2024-08-30,2027-08-30,Defaulted
1079,1095,Personal,3300777.4,9.99,72,2023-12-21,2029-12-21,Active
1080,3685,Car,3960064.41,13.04,60,2022-02-06,2027-02-06,Closed
1081,178,Car,1487883.95,9.22,72,2023-08-10,2029-08-10,Defaulted
1082,4285,Business,4682978.01,7.82,72,2023-07-22,2029-07-22,Closed
1083,3929,Car,258644.56,10.13,12,2020-10-31,2021-10-31,Defaulted
1084,3498,Personal,4015989.01,12.67,84,2022-08-14,2029-08-14,Closed
1085,1717,Business,4601676.61,10.77,72,2022-02-17,2028-02-17,Active
1086,3853,Personal,545320.12,11.21,84,2023-09-22,2030-09-22,Active
1087,2119,Home,3903058.29,7.25,122,2020-11-09,2030-11-09,Defaulted
1088,4285,Home,904654.14,6.6,48,2021-05-20,2025-05-20,Active
1089,4849,Personal,2988580.27,13.59,72,2024-12-16,2030-12-16,Active
1090,4510,Car,3369783.41,14.36,122,2022-07-28,2032-07-28,Closed
1091,2334,Education,362016.58,13.72,84,2023-12-29,2030-12-29,Defaulted
1092,3553,Education,4079638.02,9.01,84,2023-06-05,2030-06-05,Defaulted
1093,4415,Education,4868956.43,8.8,60,2022-12-07,2027-12-07,Active
1094,3348,Education,4452058.38,13.55,24,2021-11-13,2023-11-13,Defaulted
